AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,Causas
2019,27800,Unguía,27,Chocó,3789,Chocó (ETC),3528,89.23,89.23,70.63,89.99,63.44,26.15,117.63,110.49,125.17,123.46,89.22,,,6.47,5.38,4.43,10.0,6.61,84.02,94.62,86.11,78.61,79.77,9.5,0.0,9.45,11.39,13.62,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27787,Tadó,27,Chocó,3789,Chocó (ETC),4642,109.18,109.18,63.64,103.78,76.31,41.19,137.38,110.61,150.3,125.44,142.02,,,2.37,2.05,2.32,2.93,1.23,91.06,97.95,90.86,87.87,96.31,6.57,0.0,6.82,9.2,2.46,0.97,0.0,1.51,0.59,0.18,Sin acceso a computadoras
2019,27745,Sipí,27,Chocó,3789,Chocó (ETC),947,75.61,75.61,34.21,89.59,33.13,7.14,98.94,89.47,135.03,73.99,63.64,,,2.84,4.41,1.53,6.52,0.0,87.04,95.59,86.78,83.7,91.67,10.12,0.0,11.69,9.78,8.33,3.46,0.0,4.79,1.63,0.0,Sin acceso a computadoras
2019,27660,San José del Palmar,27,Chocó,3789,Chocó (ETC),1289,79.6,79.6,55.14,78.39,65.9,28.22,94.34,72.9,98.72,98.85,84.16,,,10.12,11.54,7.72,12.98,11.63,79.75,88.46,85.31,71.55,72.09,10.12,0.0,6.97,15.47,16.28,1.7,0.0,2.26,1.38,1.16,Sin acceso a computadoras
2019,27615,Riosucio,27,Chocó,3789,Chocó (ETC),12790,71.56,71.56,44.54,76.92,43.39,15.28,90.25,81.48,117.78,78.52,54.3,,,4.47,3.07,4.13,5.66,4.17,88.67,96.93,87.46,87.94,92.93,6.86,0.0,8.41,6.41,2.9,1.09,0.0,1.76,0.15,0.36,Sin acceso a computadoras
2019,27600,Río Quito,27,Chocó,3789,Chocó (ETC),2186,91.26,91.26,52.13,96.69,53.11,26.33,130.51,97.34,136.29,125.73,143.2,,,4.09,4.37,2.04,7.93,4.03,90.3,95.63,90.86,85.85,95.16,5.61,0.0,7.1,6.22,0.81,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27580,Río Iro,27,Chocó,3789,Chocó (ETC),1556,93.25,93.25,38.17,93.43,53.46,24.68,114.52,89.31,148.21,95.0,75.74,,,0.43,0.0,0.32,0.67,0.83,92.8,100.0,89.73,95.76,98.35,6.77,0.0,9.95,3.57,0.83,4.22,0.0,5.95,2.9,0.0,Sin acceso a computadoras
2019,27495,Nuquí,27,Chocó,3789,Chocó (ETC),4879,41.22,41.22,19.16,41.91,22.46,7.27,49.97,34.58,64.05,46.11,27.05,,,2.75,3.38,1.79,4.42,3.85,83.15,93.24,81.68,81.86,93.08,14.1,3.38,16.53,13.72,3.08,0.44,0.0,0.74,0.0,0.0,Sin acceso a computadoras
2019,27491,Nóvita,27,Chocó,3789,Chocó (ETC),2311,77.02,77.02,29.27,78.35,45.89,18.84,94.76,74.63,120.06,85.81,52.46,,,2.35,2.61,1.91,3.1,2.8,89.68,97.39,92.1,81.24,94.41,7.96,0.0,5.99,15.66,2.8,0.15,0.0,0.26,0.0,0.0,Sin acceso a computadoras
2019,27450,Medio San Juan,27,Chocó,3789,Chocó (ETC),2775,79.14,79.14,46.69,81.93,53.79,24.23,97.84,83.06,106.41,100.44,76.25,,,0.85,1.49,0.55,1.16,0.86,92.44,98.51,90.92,92.14,96.55,6.71,0.0,8.53,6.7,2.59,0.16,0.0,0.24,0.13,0.0,Sin acceso a computadoras
2019,27430,Medio Baudó,27,Chocó,3789,Chocó (ETC),4549,59.46,59.46,49.36,64.08,24.55,10.29,81.71,79.69,107.49,67.44,41.86,,,5.02,13.55,2.44,8.72,3.66,87.97,86.45,88.63,85.63,92.68,7.01,0.0,8.93,5.66,3.66,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27425,Medio Atrato,27,Chocó,3789,Chocó (ETC),2781,59.69,59.69,39.32,78.48,15.02,4.23,75.01,75.73,126.67,42.7,22.94,,,5.07,5.13,4.19,9.18,4.29,83.29,94.87,81.2,83.67,95.71,11.64,0.0,14.61,7.14,0.0,0.22,0.0,0.3,0.0,0.0,Sin acceso a computadoras
2019,27413,Lloró,27,Chocó,3789,Chocó (ETC),3012,96.28,96.28,43.27,92.83,48.19,21.13,129.25,75.44,168.9,101.52,80.06,,,0.52,0.0,0.44,0.77,1.09,91.76,100.0,90.65,91.43,93.99,7.73,0.0,8.91,7.8,4.92,0.06,0.0,0.1,0.0,0.0,Sin acceso a computadoras
2019,27372,Juradó,27,Chocó,3789,Chocó (ETC),2038,54.12,54.12,38.55,56.13,29.69,10.23,69.77,68.72,82.68,59.67,54.79,,,5.29,14.63,3.31,6.9,3.03,83.41,85.37,83.03,81.5,89.9,11.3,0.0,13.66,11.6,7.07,1.42,0.0,1.93,0.94,1.01,Sin acceso a computadoras
2019,27361,Istmina,27,Chocó,3789,Chocó (ETC),7774,108.21,108.21,62.04,100.15,89.36,43.72,133.6,116.98,141.15,134.54,120.24,,,3.37,3.37,3.46,3.75,1.78,88.8,96.63,88.75,85.24,94.55,7.83,0.0,7.79,11.02,3.66,1.15,0.0,1.71,0.95,0.21,Sin acceso a computadoras
2019,27250,El Litoral del San Juan,27,Chocó,3789,Chocó (ETC),6879,48.6,48.6,31.16,47.52,24.09,5.82,70.39,54.45,85.87,69.69,38.6,,,3.39,2.52,2.97,4.1,4.44,86.06,96.86,84.47,85.16,89.52,10.55,0.63,12.56,10.74,6.03,2.39,0.0,3.06,2.3,0.63,Sin acceso a computadoras
2019,27245,El Carmen de Atrato,27,Chocó,3789,Chocó (ETC),1937,108.0,108.0,47.8,117.1,64.82,31.88,144.04,104.4,167.78,149.77,92.19,,,2.33,3.01,2.14,2.91,0.93,90.1,96.99,88.66,89.61,94.88,7.57,0.0,9.2,7.48,4.19,2.45,0.6,1.98,3.74,2.33,Sin acceso a computadoras
2019,27205,Condoto,27,Chocó,3789,Chocó (ETC),3191,92.85,92.85,50.59,86.1,79.54,45.98,113.95,93.73,110.05,120.0,121.07,,,3.72,4.18,2.67,5.68,1.66,86.59,95.82,87.23,81.56,92.87,9.69,0.0,10.11,12.76,5.46,1.46,0.0,1.96,1.4,0.71,Sin acceso a computadoras
2019,27160,Cértegui,27,Chocó,3789,Chocó (ETC),1345,77.1,77.1,61.4,74.04,60.76,31.16,91.45,87.72,91.93,97.98,78.6,,,0.6,1.0,0.38,0.5,1.48,89.73,99.0,88.93,88.0,91.11,9.66,0.0,10.69,11.5,7.41,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27150,Carmen del Darien,27,Chocó,3789,Chocó (ETC),5495,56.14,56.14,30.06,63.78,27.7,6.89,84.15,58.85,125.99,61.6,31.31,,,6.98,6.52,7.13,6.83,6.34,79.31,93.48,79.26,75.03,75.35,13.72,0.0,13.61,18.13,18.31,3.09,0.0,3.11,4.07,3.52,Sin acceso a computadoras
2019,27135,El Cantón del San Pablo,27,Chocó,3789,Chocó (ETC),1630,78.47,78.47,32.43,84.9,52.28,31.12,101.17,76.35,110.49,90.68,111.62,,,0.79,2.65,0.52,1.05,0.0,91.22,97.35,93.44,82.2,98.61,7.99,0.0,6.04,16.75,1.39,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27099,Bojaya,27,Chocó,3789,Chocó (ETC),3947,89.66,89.66,42.05,93.63,35.69,10.81,126.4,85.51,165.41,103.58,85.93,,,1.23,5.32,0.76,1.29,1.01,93.41,94.68,92.18,95.6,97.49,5.36,0.0,7.06,3.11,1.51,0.25,0.0,0.27,0.32,0.0,Sin acceso a computadoras
2019,27077,Bajo Baudó,27,Chocó,3789,Chocó (ETC),9279,50.17,50.17,32.93,50.72,25.49,6.58,64.45,60.4,85.37,53.93,34.44,,,2.95,3.53,2.28,3.71,5.03,87.67,96.47,87.88,84.33,88.46,9.38,0.0,9.84,11.95,6.51,1.84,0.0,2.5,1.28,0.59,Sin acceso a computadoras
2019,27075,Bahía Solano,27,Chocó,3789,Chocó (ETC),2629,100.11,100.11,64.95,101.74,74.01,31.75,125.94,127.57,133.7,124.97,107.94,,,3.33,6.59,3.79,2.1,1.57,87.02,93.41,87.94,85.27,81.1,9.65,0.0,8.27,12.62,17.32,1.63,0.0,1.45,2.66,0.79,Sin acceso a computadoras
2019,27073,Bagadó,27,Chocó,3789,Chocó (ETC),3413,94.49,94.49,48.35,97.5,35.34,15.47,115.94,87.39,153.4,87.46,75.16,,,1.05,2.41,0.76,1.48,0.86,86.4,97.59,83.23,89.62,94.4,12.56,0.0,16.01,8.89,4.74,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,27050,Atrato,27,Chocó,3789,Chocó (ETC),1519,86.83,86.83,55.37,92.54,61.2,34.6,106.65,98.35,117.83,104.25,88.97,,,4.5,4.2,5.97,3.52,1.2,91.2,95.8,90.63,88.11,98.8,4.29,0.0,3.41,8.37,0.0,1.94,0.0,2.98,1.54,0.0,Sin acceso a computadoras
2019,27025,Alto Baudo,27,Chocó,3789,Chocó (ETC),8294,77.9,77.9,53.79,80.35,29.64,8.49,109.34,99.43,154.79,84.8,46.5,,,1.61,2.3,0.89,3.31,0.66,93.85,97.7,94.15,91.09,96.72,4.53,0.0,4.96,5.59,2.63,0.23,0.0,0.37,0.05,0.0,Sin acceso a computadoras
2019,27006,Acandí,27,Chocó,3789,Chocó (ETC),3556,88.13,88.13,72.3,90.27,62.7,28.57,102.92,105.74,116.53,95.98,80.07,,,2.91,4.79,1.78,4.17,3.38,83.32,95.21,86.85,75.67,75.19,13.76,0.0,11.37,20.16,21.43,1.47,0.0,2.58,0.4,0.0,Sin acceso a computadoras
2019,27001,Quibdó,27,Chocó,4382,Quibdó,32226,103.66,103.64,76.41,103.64,81.29,40.5,116.9,117.36,131.28,113.47,84.8,,,1.81,1.11,1.45,2.57,1.88,88.46,98.83,89.51,82.43,93.36,9.72,0.07,9.05,15.0,4.76,1.19,0.64,2.05,0.32,0.03,Sin acceso a computadoras
2019,25899,Zipaquirá,25,Cundinamarca,10930,Zipaquirá,25076,93.43,93.14,67.62,93.06,83.26,47.85,102.82,91.25,105.03,111.38,86.99,,,3.5,4.17,2.55,4.32,3.67,83.82,94.96,88.6,75.94,86.91,12.68,0.87,8.85,19.73,9.42,2.21,0.48,1.78,3.25,1.27,Sin acceso a computadoras
2019,25898,Zipacón,25,Cundinamarca,3785,Cundinamarca (ETC),892,80.04,80.04,61.43,75.0,65.02,50.31,91.26,97.14,90.56,96.7,79.87,,,2.27,2.94,1.56,2.8,2.68,95.47,97.06,96.88,95.2,91.07,2.27,0.0,1.56,2.0,6.25,2.0,0.0,2.81,2.4,0.0,Sin acceso a computadoras
2019,25885,Yacopí,25,Cundinamarca,3785,Cundinamarca (ETC),2267,94.4,94.4,49.17,96.44,75.16,42.75,111.82,83.43,117.8,125.36,83.68,,,1.89,1.99,1.2,2.04,4.25,96.59,98.01,95.84,97.96,94.98,1.53,0.0,2.96,0.0,0.77,3.77,1.32,3.98,4.62,1.93,Sin acceso a computadoras
2019,25878,Viotá,25,Cundinamarca,3785,Cundinamarca (ETC),2483,103.46,103.46,60.0,98.0,93.47,56.58,118.89,112.63,116.37,136.25,93.07,,,2.55,3.74,2.0,3.14,1.87,97.45,96.26,98.0,96.86,98.13,0.0,0.0,0.0,0.0,0.0,1.15,0.47,0.96,1.76,0.31,Sin acceso a computadoras
2019,25875,Villeta,25,Cundinamarca,3785,Cundinamarca (ETC),4888,104.15,104.03,69.61,100.56,94.0,52.36,117.57,96.1,117.94,134.63,93.56,,,3.1,3.5,1.61,4.6,3.0,95.94,96.5,97.61,94.66,94.36,0.96,0.0,0.78,0.74,2.65,3.42,0.39,2.11,6.19,0.35,Sin acceso a computadoras
2019,25873,Villapinzón,25,Cundinamarca,3785,Cundinamarca (ETC),3973,104.25,104.05,60.98,93.15,99.48,68.99,114.02,89.33,109.54,128.76,107.72,,,1.19,2.19,0.72,1.65,0.82,95.93,97.81,96.99,94.0,97.33,2.88,0.0,2.3,4.35,1.85,3.34,0.0,5.45,2.55,1.03,Sin acceso a computadoras
2019,25871,Villagómez,25,Cundinamarca,3785,Cundinamarca (ETC),334,108.38,108.38,30.77,87.5,105.22,89.47,123.65,80.77,100.74,146.96,150.88,,,4.52,0.0,8.82,1.84,3.85,95.48,100.0,91.18,98.16,96.15,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.73,6.75,2.56,Sin acceso a computadoras
2019,25867,Vianí,25,Cundinamarca,3785,Cundinamarca (ETC),802,76.56,76.56,60.0,77.04,61.99,35.56,85.54,83.08,86.71,96.31,62.22,,,2.47,0.0,0.7,4.1,6.15,89.81,98.15,94.39,81.97,92.31,7.72,1.85,4.91,13.93,1.54,0.93,0.0,1.05,1.23,0.0,Sin acceso a computadoras
2019,25862,Vergara,25,Cundinamarca,3785,Cundinamarca (ETC),1157,82.54,82.54,43.01,80.76,75.51,32.82,91.7,67.74,97.04,104.04,65.13,,,0.89,0.0,0.88,0.8,1.77,98.71,100.0,99.12,99.2,94.69,0.4,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,25851,Útica,25,Cundinamarca,3785,Cundinamarca (ETC),679,86.6,86.6,51.92,73.43,77.87,53.72,94.4,82.69,88.19,111.91,79.34,,,0.98,2.33,0.84,0.83,1.15,92.95,97.67,98.74,84.23,98.85,6.07,0.0,0.42,14.94,0.0,4.92,0.0,0.0,10.79,4.6,Sin acceso a computadoras
2019,25845,Une,25,Cundinamarca,3785,Cundinamarca (ETC),1342,83.16,83.16,45.0,79.85,84.09,54.07,91.06,69.0,89.83,100.22,85.37,,,2.28,2.9,1.47,3.28,1.67,96.71,97.1,98.53,94.1,98.33,1.01,0.0,0.0,2.62,0.0,1.86,0.0,2.52,1.97,0.56,Sin acceso a computadoras
2019,25843,Villa de San Diego de Ubate,25,Cundinamarca,3785,Cundinamarca (ETC),9130,100.02,99.88,68.36,96.58,89.61,51.05,110.97,96.13,109.55,123.64,96.75,,,3.01,1.64,1.6,4.96,2.97,96.82,98.36,98.4,94.96,95.91,0.17,0.0,0.0,0.08,1.12,9.64,4.44,6.25,15.32,7.43,Sin acceso a computadoras
2019,25841,Ubaque,25,Cundinamarca,3785,Cundinamarca (ETC),1249,87.99,87.99,45.1,82.58,82.46,50.93,97.28,73.53,100.0,105.45,85.98,,,1.57,2.67,1.57,1.73,0.65,91.61,97.33,94.3,84.69,98.06,6.82,0.0,4.13,13.58,1.29,0.96,0.0,1.96,0.25,0.0,Sin acceso a computadoras
2019,25839,Ubalá,25,Cundinamarca,3785,Cundinamarca (ETC),1428,112.82,112.82,87.13,104.95,99.4,61.78,126.75,129.7,125.97,139.44,102.7,,,1.84,2.29,1.26,1.99,2.86,95.46,97.71,97.9,92.79,94.29,2.7,0.0,0.84,5.21,2.86,1.49,0.0,1.54,2.3,0.0,Sin acceso a computadoras
2019,25823,Topaipí,25,Cundinamarca,3785,Cundinamarca (ETC),709,87.87,87.87,58.18,74.39,74.9,56.35,109.73,145.45,96.84,120.16,103.17,,,2.34,2.5,1.82,2.76,2.56,97.66,97.5,98.18,97.24,97.44,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.36,0.39,0.0,Sin acceso a computadoras
2019,25815,Tocaima,25,Cundinamarca,3785,Cundinamarca (ETC),2686,82.65,82.65,51.01,82.87,66.13,36.14,94.9,90.91,106.28,99.68,63.45,,,5.34,11.95,4.71,5.68,2.73,82.94,88.05,85.49,75.97,91.8,11.72,0.0,9.8,18.36,5.47,0.56,0.0,0.75,0.6,0.0,Sin acceso a computadoras
2019,25807,Tibirita,25,Cundinamarca,3785,Cundinamarca (ETC),458,86.9,86.9,55.88,68.31,100.0,56.1,92.14,79.41,75.41,120.13,80.49,,,1.66,0.0,0.0,2.62,3.03,98.34,100.0,100.0,97.38,96.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,25805,Tibacuy,25,Cundinamarca,3785,Cundinamarca (ETC),821,99.03,99.03,58.06,91.84,92.25,47.22,117.66,95.16,112.99,130.99,111.81,,,3.38,3.39,2.47,4.23,4.12,94.69,96.61,93.97,95.11,94.85,1.93,0.0,3.56,0.65,1.03,3.26,1.69,1.37,5.86,3.09,Sin acceso a computadoras
2019,25799,Tenjo,25,Cundinamarca,3785,Cundinamarca (ETC),4171,166.65,166.15,79.59,173.54,159.94,84.63,178.4,129.15,192.27,199.36,130.61,,,3.39,4.55,2.71,4.22,2.46,87.36,87.19,91.55,81.01,91.69,9.25,8.26,5.73,14.77,5.85,1.01,0.41,0.83,1.56,0.31,Sin acceso a computadoras
2019,25797,Tena,25,Cundinamarca,3785,Cundinamarca (ETC),1772,85.61,85.61,46.98,75.03,85.83,48.85,97.18,64.43,87.86,118.55,93.77,,,1.11,2.17,0.53,1.42,1.39,98.68,97.83,99.3,98.58,97.69,0.21,0.0,0.18,0.0,0.93,2.64,0.0,1.41,3.54,4.63,Sin acceso a computadoras
2019,25793,Tausa,25,Cundinamarca,3785,Cundinamarca (ETC),1795,96.32,96.32,75.6,87.47,89.34,67.97,103.18,86.31,101.03,117.48,90.04,,,1.74,2.07,1.28,2.28,1.67,98.14,97.93,98.72,97.72,97.5,0.11,0.0,0.0,0.0,0.83,2.76,0.0,0.77,6.03,2.5,Sin acceso a computadoras
2019,25785,Tabio,25,Cundinamarca,3785,Cundinamarca (ETC),4137,96.69,96.54,70.74,94.94,92.15,58.09,102.22,92.33,105.0,112.84,80.5,,,1.11,0.57,0.68,1.88,0.51,98.89,99.43,99.32,98.12,99.49,0.0,0.0,0.0,0.0,0.0,3.39,0.57,2.22,6.0,1.02,Sin acceso a computadoras
2019,25781,Sutatausa,25,Cundinamarca,3785,Cundinamarca (ETC),1321,87.66,87.59,48.0,91.23,67.86,34.95,99.09,91.2,111.58,100.0,67.48,,,0.92,1.82,0.98,0.82,0.0,99.08,98.18,99.02,99.18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,25779,Susa,25,Cundinamarca,3785,Cundinamarca (ETC),1429,68.51,68.3,52.99,72.05,59.79,37.39,73.2,73.5,78.62,76.67,52.52,,,1.23,2.33,0.45,1.74,1.96,98.57,97.67,99.55,98.26,96.08,0.2,0.0,0.0,0.0,1.96,3.17,0.0,3.6,4.36,0.0,Sin acceso a computadoras
2019,25777,Supatá,25,Cundinamarca,3785,Cundinamarca (ETC),953,91.71,91.71,47.22,84.03,80.66,61.31,105.67,76.39,100.26,119.03,104.17,,,0.98,0.0,1.04,1.5,0.0,97.82,100.0,97.65,97.01,99.31,1.2,0.0,1.31,1.5,0.69,0.33,0.0,0.52,0.3,0.0,Sin acceso a computadoras
2019,25772,Suesca,25,Cundinamarca,3785,Cundinamarca (ETC),3659,79.8,79.8,62.62,80.76,67.73,39.91,86.34,81.31,93.63,90.48,63.98,,,3.31,5.24,1.74,4.98,3.06,93.84,94.76,96.61,89.84,94.71,2.85,0.0,1.66,5.18,2.23,2.11,0.0,2.05,3.09,0.84,Sin acceso a computadoras
2019,25769,Subachoque,25,Cundinamarca,3785,Cundinamarca (ETC),2928,133.88,133.64,65.11,143.77,124.47,72.0,142.69,99.57,160.14,152.78,103.81,,,2.38,0.61,1.29,3.57,3.37,97.62,99.39,98.71,96.43,96.63,0.0,0.0,0.0,0.0,0.0,0.45,1.23,0.0,0.83,0.34,Sin acceso a computadoras
2019,25758,Sopó,25,Cundinamarca,3785,Cundinamarca (ETC),4871,101.5,100.14,56.98,100.47,91.38,52.6,110.08,95.53,113.77,120.37,89.29,,,1.67,1.36,1.04,2.42,1.54,91.71,89.09,96.2,86.48,94.43,6.62,9.55,2.76,11.1,4.03,1.42,0.45,0.9,2.56,0.19,Sin acceso a computadoras
2019,25754,Soacha,25,Cundinamarca,3788,Soacha,137711,88.25,88.15,65.35,88.95,78.35,44.21,95.36,87.0,101.27,100.88,75.0,,,3.45,3.83,2.53,4.7,2.82,89.98,95.34,92.88,84.72,92.01,6.57,0.83,4.59,10.58,5.17,0.89,0.33,0.7,1.37,0.45,Sin acceso a computadoras
2019,25745,Simijaca,25,Cundinamarca,3785,Cundinamarca (ETC),2920,83.8,83.77,49.32,80.48,73.96,55.42,93.7,87.78,100.59,93.98,79.68,,,2.53,8.09,1.1,3.64,1.1,97.28,91.91,98.9,96.36,97.81,0.18,0.0,0.0,0.0,1.1,5.67,0.0,6.23,7.99,1.1,Sin acceso a computadoras
2019,25743,Silvania,25,Cundinamarca,3785,Cundinamarca (ETC),4183,87.74,87.74,58.74,87.95,77.25,42.25,100.86,90.26,105.04,108.01,81.83,,,3.41,3.89,2.35,4.22,4.57,96.59,96.11,97.65,95.78,95.43,0.0,0.0,0.0,0.0,0.0,0.7,0.35,0.3,0.9,1.74,Sin acceso a computadoras
2019,25740,Sibaté,25,Cundinamarca,3785,Cundinamarca (ETC),6544,100.29,99.92,71.92,98.34,91.19,42.49,108.8,98.65,111.34,126.69,73.56,,,3.21,4.72,1.99,4.28,3.05,95.92,95.0,97.06,95.72,93.05,0.87,0.28,0.95,0.0,3.9,4.42,0.83,2.52,7.89,1.69,Sin acceso a computadoras
2019,25736,Sesquilé,25,Cundinamarca,3785,Cundinamarca (ETC),2389,97.24,96.82,60.0,94.43,86.41,47.75,108.12,92.31,110.84,122.94,81.09,,,1.99,5.56,0.96,2.35,2.6,97.96,94.44,99.04,97.65,97.03,0.05,0.0,0.0,0.0,0.37,1.53,0.0,1.18,2.59,0.37,Sin acceso a computadoras
2019,25718,Sasaima,25,Cundinamarca,3785,Cundinamarca (ETC),2124,94.68,94.68,54.05,90.28,82.08,49.22,106.97,93.24,105.52,121.48,86.72,,,2.79,5.07,2.4,3.1,1.98,97.21,94.93,97.6,96.9,98.02,0.0,0.0,0.0,0.0,0.0,3.99,2.17,3.2,6.07,1.59,Sin acceso a computadoras
2019,25662,San Juan de Río Seco,25,Cundinamarca,3785,Cundinamarca (ETC),1497,98.66,98.66,62.71,93.2,85.38,64.11,118.1,91.53,113.27,128.65,120.97,,,1.9,5.56,2.1,1.47,0.48,98.1,94.44,97.9,98.53,99.52,0.0,0.0,0.0,0.0,0.0,0.39,0.93,0.3,0.37,0.48,Sin acceso a computadoras
2019,25658,San Francisco,25,Cundinamarca,3785,Cundinamarca (ETC),1984,84.07,83.92,56.02,86.6,67.12,41.32,103.88,88.55,121.8,98.64,77.84,,,3.64,2.82,2.4,4.86,6.7,96.36,97.18,97.6,95.14,93.3,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.36,0.0,0.0,Sin acceso a computadoras
2019,25653,San Cayetano,25,Cundinamarca,3785,Cundinamarca (ETC),934,87.69,87.69,67.65,75.0,81.96,42.11,109.1,82.35,95.92,133.03,102.34,,,1.52,1.79,0.91,2.02,1.64,97.89,98.21,99.09,97.69,95.08,0.59,0.0,0.0,0.29,3.28,1.06,0.0,1.82,0.87,0.0,Sin acceso a computadoras
2019,25649,San Bernardo,25,Cundinamarca,3785,Cundinamarca (ETC),1682,95.6,95.6,44.52,85.15,87.32,45.49,117.48,108.22,103.39,140.76,111.91,,,1.86,1.9,1.37,2.09,2.71,97.97,98.1,98.63,97.91,95.93,0.17,0.0,0.0,0.0,1.36,3.21,8.86,0.55,5.67,0.45,Sin acceso a computadoras
2019,25645,San Antonio del Tequendama,25,Cundinamarca,3785,Cundinamarca (ETC),2047,88.32,88.08,52.47,86.33,72.56,46.48,100.29,105.56,100.96,105.17,86.76,,,1.7,3.27,1.14,2.02,1.63,98.03,96.73,98.86,97.98,96.33,0.27,0.0,0.0,0.0,2.04,5.8,4.58,6.48,7.0,1.22,Sin acceso a computadoras
2019,25612,Ricaurte,25,Cundinamarca,3785,Cundinamarca (ETC),2414,68.81,68.77,53.74,67.59,58.67,28.68,75.68,71.96,81.77,79.85,54.11,,,5.81,5.71,2.63,9.71,5.92,94.19,94.29,97.37,90.29,94.08,0.0,0.0,0.0,0.0,0.0,5.48,2.86,4.53,7.91,2.63,Sin acceso a computadoras
2019,25599,Apulo,25,Cundinamarca,3785,Cundinamarca (ETC),1483,74.51,74.51,42.19,74.27,65.23,39.61,85.23,71.09,88.27,89.3,77.25,,,0.97,0.0,1.34,0.76,0.72,98.94,100.0,98.66,99.24,98.55,0.09,0.0,0.0,0.0,0.72,2.99,0.0,3.05,4.33,0.72,Sin acceso a computadoras
2019,25596,Quipile,25,Cundinamarca,3785,Cundinamarca (ETC),1067,107.03,107.03,55.17,96.82,95.87,55.37,124.37,87.36,120.45,148.21,103.39,,,3.27,2.63,1.33,6.4,0.65,94.52,97.37,96.95,90.62,96.73,2.21,0.0,1.71,2.99,2.61,3.27,0.0,3.05,4.9,0.65,Sin acceso a computadoras
2019,25594,Quetame,25,Cundinamarca,3785,Cundinamarca (ETC),1094,119.47,119.47,57.14,93.78,118.41,114.69,148.54,94.9,104.94,168.56,253.11,,,2.25,2.15,1.43,2.61,3.1,97.68,97.85,98.57,97.39,96.51,0.07,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,25592,Quebradanegra,25,Cundinamarca,3785,Cundinamarca (ETC),783,94.38,94.38,60.66,78.23,92.22,62.22,101.28,86.89,88.96,126.67,85.93,,,2.49,5.66,0.71,4.29,0.0,97.38,94.34,99.29,95.71,99.02,0.13,0.0,0.0,0.0,0.98,0.79,0.0,0.71,1.23,0.0,Sin acceso a computadoras
2019,25580,Pulí,25,Cundinamarca,3785,Cundinamarca (ETC),626,73.0,73.0,59.18,69.26,56.07,34.91,87.54,91.84,88.33,92.52,73.58,,,3.02,2.22,1.35,4.24,6.25,95.98,97.78,96.41,95.76,93.75,1.01,0.0,2.24,0.0,0.0,7.65,4.44,5.83,12.73,3.13,Sin acceso a computadoras
2019,25572,Puerto Salgar,25,Cundinamarca,3785,Cundinamarca (ETC),2957,108.56,108.52,70.25,102.06,89.65,60.28,129.18,116.53,127.27,134.37,129.64,,,3.09,2.19,2.12,4.61,3.05,96.83,97.81,97.88,95.39,96.34,0.07,0.0,0.0,0.0,0.61,1.47,0.44,1.3,2.47,0.0,Sin acceso a computadoras
